title_ru,page_num,title_en,href
Стальной алхимик: Премиум коллекция,104,Fullmetal Alchemist: Premium Collection,https://shikimori.one/animes/z908-fullmetal-alchemist-premium-collection
Стальной алхимик: Священная звезда Милоса,104,Fullmetal Alchemist: The Sacred Star of Milos,https://shikimori.one/animes/z9135-fullmetal-alchemist-the-sacred-star-of-milos
Книжник-скелет Хонда,104,Gaikotsu Shotenin Honda-san,https://shikimori.one/animes/36317-gaikotsu-shotenin-honda-san
Гатчамен: Общество,104,Gatchaman Crowds,https://shikimori.one/animes/y18229-gatchaman-crowds
Лабиринт Грисайи: Спешл,104,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,https://shikimori.one/animes/31324-grisaia-no-meikyuu-caprice-no-mayu-0-takizono-basketball-club-no-nama-cream-party
Предел первой любви,104,Hatsukoi Limited.,https://shikimori.one/animes/5150-hatsukoi-limited
Боевой дворецкий Хаятэ!! OVA,104,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,https://shikimori.one/animes/5521-hayate-no-gotoku-atsu-ga-natsuize-mizugi-hen
Старшая школа DxD Рождение: Спешлы,104,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,https://shikimori.one/animes/31326-high-school-dxd-born-ishibumi-ichiei-kanzen-kanshuu-mousou-bakuyou-kaijo-original-video
Старшая школа DxD: Герой,104,High School DxD Hero,https://shikimori.one/animes/34281-high-school-dxd-hero
Хори-сан и Миямура-кун,104,Hori-san to Miyamura-kun,https://shikimori.one/animes/14753-hori-san-to-miyamura-kun
Покемон,104,Pokemon (2019),https://shikimori.one/animes/40351-pokemon-2019
Таверна «Нобу» в другом мире,104,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,https://shikimori.one/animes/34420-isekai-izakaya-koto-aitheria-no-izakaya-nobu
Проект Кей: Семь историй. Красные — Пламя,104,K: Seven Stories Movie 1 - R:B - Blaze,https://shikimori.one/animes/33248-k-seven-stories-movie-1-r-b-blaze
"Староста-горничная: Давайте сыграем, господин!",104,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,https://shikimori.one/animes/10298-kaichou-wa-maid-sama-goshujinsama-to-asonjao
Сержант Кэроро,104,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,https://shikimori.one/animes/5710-keroro-gunsou-movie-4-gekishin-dragon-warriors-de-arimasu
Первый поцелуй,104,KimiKiss Pure Rouge,https://shikimori.one/animes/y2927-kimikiss-pure-rouge
Любовь и Хина: Новогодний спешл ,104,Love Hina Christmas Special: Silent Eve,https://shikimori.one/animes/191-love-hina-christmas-special-silent-eve
Люпен III: Вальтер П-38 ,104,Lupin III: Walther P38,https://shikimori.one/animes/1439-lupin-iii-walther-p38
Королева демонов и Герой,104,Maoyuu Maou Yuusha,https://shikimori.one/animes/y14833-maoyuu-maou-yuusha
Дочери Мнемозины,105,Mnemosyne: Mnemosyne no Musume-tachi,https://shikimori.one/animes/3342-mnemosyne-mnemosyne-no-musume-tachi
Братья Нэрима Дайкон,105,Nerima Daikon Brothers,https://shikimori.one/animes/1655-nerima-daikon-brothers
Персона 4: Фактор надежды,105,Persona 4 the Animation: The Factor of Hope,https://shikimori.one/animes/14267-persona-4-the-animation-the-factor-of-hope
Покемон,105,Pokemon,https://shikimori.one/animes/527-pokemon
Бродяга Кэнсин: Спешл,105,Rurouni Kenshin Special,https://shikimori.one/animes/12067-rurouni-kenshin-special
Этот глупый свин не понимает мечту девочки-зайки: Спешл,105,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,https://shikimori.one/animes/z38938-seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai-picture-drama
Истинный Робот Геттер,105,Shin Getter Robo,https://shikimori.one/animes/2978-shin-getter-robo
Две звезды оммёдзи,105,Sousei no Onmyouji,https://shikimori.one/animes/z32105-sousei-no-onmyouji
Бесконечная одиссея капитана Харлока,105,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,https://shikimori.one/animes/1081-space-pirate-captain-herlock-outside-legend-the-endless-odyssey
Чудачества любви не помеха: Реинкарнация Рикки Таканаси,105,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,https://shikimori.one/animes/19021-takanashi-rikka-kai-chuunibyou-demo-koi-ga-shitai-movie
"И то, и другое",105,Tari Tari,https://shikimori.one/animes/x13333-tari-tari
Страна десяти тысяч чудес,105,Wan Jie Xian Zong,https://shikimori.one/animes/37937-wan-jie-xian-zong
"Формула жизни: Пристают ко мне, пристаю к тебе ",105,"Yuyushiki: Komarasetari, Komarasaretari",https://shikimori.one/animes/33035-yuyushiki-komarasetari-komarasaretari
Зойды нового века,105,Zoids Shinseiki/Zero,https://shikimori.one/animes/764-zoids-shinseiki-zero
Аллисон и Лилия,105,Allison to Lillia,https://shikimori.one/animes/3549-allison-to-lillia
Красавица-воин Сейлор Мун: Воспоминания,105,Bishoujo Senshi Sailor Moon Memorial,https://shikimori.one/animes/8756-bishoujo-senshi-sailor-moon-memorial
У меня мало друзей,105,Boku wa Tomodachi ga Sukunai,https://shikimori.one/animes/10719-boku-wa-tomodachi-ga-sukunai
Приключения Альфреда Квака,105,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,https://shikimori.one/animes/2813-chiisana-ahiru-no-ooki-na-ai-no-monogatari-ahiru-no-kwak
Повесть о Золушке,105,Cinderella Monogatari,https://shikimori.one/animes/2817-cinderella-monogatari
Эф — история воспоминаний: Пройденный путь,105,ef: A Tale of Memories. - Recollections,https://shikimori.one/animes/6783-ef-a-tale-of-memories-recollections
Дораэмон: Ван-нян измерение,108,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,https://shikimori.one/animes/2656-doraemon-movie-25-nobita-no-wan-nyan-jikuuden
,108,,https://shikimori.one/animes/15925-doraemon-movie-33-nobita-no-himitsu-dougu-museum
Удивительный мир Эль-Хазард,108,El Hazard: The Magnificent World,https://shikimori.one/animes/117-el-hazard-the-magnificent-world
Новое хорошенькое лекарство,108,Fresh Precure!,https://shikimori.one/animes/5684-fresh-precure
Гандам: Сконструированные бойцы 2,108,Gundam Build Fighters Try,https://shikimori.one/animes/24625-gundam-build-fighters-try
Детективное агентство «Хаматора»,108,Hamatora The Animation,https://shikimori.one/animes/z20689-hamatora-the-animation
Детский сад Ханамару,108,Hanamaru Youchien,https://shikimori.one/animes/6574-hanamaru-youchien
Клетки за работой: Простуда,108,Hataraku Saibou: Kaze Shoukougun,https://shikimori.one/animes/z38733-hataraku-saibou-kaze-shoukougun
Старшая школа DxD OVA,108,High School DxD OVA,https://shikimori.one/animes/12729-high-school-dxd-ova
Хикару и Го: Новогодний выпуск,108,Hikaru no Go: New Year Special,https://shikimori.one/animes/2336-hikaru-no-go-new-year-special
Боевой Доджболл,108,Honoo no Toukyuuji: Dodge Danpei,https://shikimori.one/animes/2228-honoo-no-toukyuuji-dodge-danpei
Инадзума 11: Атака сильнейшей армии Огр,108,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,https://shikimori.one/animes/9032-inazuma-eleven-saikyou-gundan-ogre-shuurai
 Загадочный Джокер 4,108,Kaitou Joker 4th Season,https://shikimori.one/animes/33490-kaitou-joker-4th-season
Вальврейв Освободитель 2,108,Kakumeiki Valvrave 2nd Season,https://shikimori.one/animes/18295-kakumeiki-valvrave-2nd-season
Полусломанная музыкальная шкатулка,108,Kowarekake no Orgel (Movie),https://shikimori.one/animes/10918-kowarekake-no-orgel-movie
Левиус,108,Levius,https://shikimori.one/animes/39574-levius
Живая любовь! Проект «Школьный идол» — Финальное выступление μ's,108,Love Live! μ's Final Love Live! Opening Animation,https://shikimori.one/animes/33106-love-live-s-final-love-live-opening-animation
Мэри и ведьмин цветок,108,Mary to Majo no Hana,https://shikimori.one/animes/34541-mary-to-majo-no-hana
Мэй и Котобусёнок,108,Mei to Koneko Bus,https://shikimori.one/animes/2488-mei-to-koneko-bus
Очаровательная богиня еды,108,Meng Qi Shi Shen,https://shikimori.one/animes/37618-meng-qi-shi-shen
Третья: Девочка с голубыми глазами,110,The Third: Aoi Hitomi no Shoujo,https://shikimori.one/animes/z944-the-third-aoi-hitomi-no-shoujo
Совершенно секретно: Откровение,110,Top Secret: The Revelation,https://shikimori.one/animes/3859-top-secret-the-revelation
Кровь Триединства,110,Trinity Blood,https://shikimori.one/animes/27-trinity-blood
Тринити: Семеро магов — Вечная библиотека и девушка-алхимик,110,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,https://shikimori.one/animes/33581-trinity-seven-movie-1-eternity-library-to-alchemic-girl
Хроника крыльев: Принцесса страны птичьей клетки,110,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,https://shikimori.one/animes/807-tsubasa-chronicle-tori-kago-no-kuni-no-himegimi
Путевые заметки о поездке за покупками в Йокогаму,110,Yokohama Kaidashi Kikou,https://shikimori.one/animes/975-yokohama-kaidashi-kikou
Танец мечей: Цветочный круг 2,110,Zoku Touken Ranbu: Hanamaru,https://shikimori.one/animes/34863-zoku-touken-ranbu-hanamaru
Исполнительный комитет признаний в любви,110,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,https://shikimori.one/animes/31245-zutto-mae-kara-suki-deshita-kokuhaku-jikkou-iinkai
Мобильный воин Гандам Икс: После войны,110,After War Gundam X,https://shikimori.one/animes/92-after-war-gundam-x
Эйр Гир: Специальный эпизод,110,Air Gear Special,https://shikimori.one/animes/3791-air-gear-special
Нелюдь. Фильм 3: Противостояние,110,Ajin Part 3: Shougeki,https://shikimori.one/animes/30870-ajin-part-3-shougeki
Истории монстров: Рекап,110,Bakemonogatari Recap,https://shikimori.one/animes/6948-bakemonogatari-recap
Дружеский комплекс: Последняя глава,110,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,https://shikimori.one/animes/y24469-buddy-complex-kanketsu-hen-ano-sora-ni-kaeru-mirai-de
Альтернативная игра богов: Эпизод 13,110,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,https://shikimori.one/animes/20479-choujigen-game-neptune-the-animation-yakusoku-no-eien-true-end
Код Гиас: Отступник Акито 4 — Храня ненависть,110,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,https://shikimori.one/animes/15201-code-geass-boukoku-no-akito-4-nikushimi-no-kioku-kara
Син-тян 2002,110,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,https://shikimori.one/animes/3744-crayon-shin-chan-movie-10-arashi-wo-yobu-appare-sengoku-daikassen
"Детройт, город металла: Рождение Дьявола Металла",110,Detroit Metal City: Birth of the Metal Devil,https://shikimori.one/animes/z5065-detroit-metal-city-birth-of-the-metal-devil
Воздушные пираты,110,Erementar Gerad,https://shikimori.one/animes/1250-erementar-gerad
Гатчамен: Общество — Озарение,110,Gatchaman Crowds Insight,https://shikimori.one/animes/z21039-gatchaman-crowds-insight
Ползучий хаос Няруко-сан W!,110,Haiyore! Nyaruko-san W,https://shikimori.one/animes/z15699-haiyore-nyaruko-san-w
Граф и фейри,111,Hakushaku to Yousei,https://shikimori.one/animes/4551-hakushaku-to-yousei
Хана и Алиса: Дело об убийстве,111,Hana to Alice: Satsujin Jiken,https://shikimori.one/animes/27969-hana-to-alice-satsujin-jiken
Тяжёлый объект,111,Heavy Object,https://shikimori.one/animes/27829-heavy-object
Хеталия: Сверкающий мир — Экстра-эпизоды,111,Hetalia: The World Twinkle Specials,https://shikimori.one/animes/31158-hetalia-the-world-twinkle-specials
Старшая школа DxD New OVA,111,"High School DxD New: Oppai, Tsutsumimasu!",https://shikimori.one/animes/30300-high-school-dxd-new-oppai-tsutsumimasu
Гроб принцессы Чайки,111,Hitsugi no Chaika,https://shikimori.one/animes/z20853-hitsugi-no-chaika
Да просто так!,111,Just Because!,https://shikimori.one/animes/35639-just-because
Маленькая богиня Карин,111,Kamichama Karin,https://shikimori.one/animes/1808-kamichama-karin
Печать ветра,111,Kaze no Stigma,https://shikimori.one/animes/1691-kaze-no-stigma
Достучаться до тебя 2: Тебе от меня,111,Kimi ni Todoke 2nd Season: Minitodo Gekijou,https://shikimori.one/animes/10536-kimi-ni-todoke-2nd-season-minitodo-gekijou
Мазинкайзер,111,Mazinkaiser,https://shikimori.one/animes/1064-mazinkaiser
Дневник будущего OVA,111,Mirai Nikki OVA,https://shikimori.one/animes/8460-mirai-nikki-ova
Мобильный воин Гандам 00: Пробуждение Инноватора,111,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,https://shikimori.one/animes/6288-mobile-suit-gundam-00-the-movie-a-wakening-of-the-trailblazer
Ещё более невезучая ведьма Дореми!,111,Motto! Ojamajo Doremi,https://shikimori.one/animes/352-motto-ojamajo-doremi
Клинок Бессмертного,111,Mugen no Juunin: Immortal,https://shikimori.one/animes/39806-mugen-no-juunin-immortal
Онихэй,111,Onihei,https://shikimori.one/animes/33983-onihei
Последний Серафим: Битва в Нагое — Спешлы,111,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,https://shikimori.one/animes/31918-owari-no-seraph-nagoya-kessen-hen-owaranai-seraph-nagoya-kessen-hen
Последний Серафим: Спешлы,111,Owari no Seraph: Owaranai Seraph,https://shikimori.one/animes/30714-owari-no-seraph-owaranai-seraph
"Я, Паталлиро!",111,Patalliro!,https://shikimori.one/animes/2835-patalliro
Покемон: Современное поколение — Лукарио и загадка Мью,111,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,https://shikimori.one/animes/1526-pokemon-movie-08-mew-to-hadou-no-yuusha-lucario
Покемон XY,112,Pokemon XY,https://shikimori.one/animes/19291-pokemon-xy
Школьный переполох 2 OVA,112,School Rumble San Gakki,https://shikimori.one/animes/z4015-school-rumble-san-gakki
Хроники Валькирии: Обречённые,112,Senjou no Valkyria 3: Tagatame no Juusou,https://shikimori.one/animes/9793-senjou-no-valkyria-3-tagatame-no-juusou
Легенда о герое Кондоре II,112,Shin Chou Kyou Ryo: Condor Hero II,https://shikimori.one/animes/960-shin-chou-kyou-ryo-condor-hero-ii
Маленький лорд Фонтлерой,112,Shoukoushi Cedie,https://shikimori.one/animes/2555-shoukoushi-cedie
Мальчик-горничная,112,Shounen Maid,https://shikimori.one/animes/32175-shounen-maid
Клубничная тревога!,112,Strawberry Panic,https://shikimori.one/animes/855-strawberry-panic
Тэнти — лишний! Рё-о-ки 3,112,Tenchi Muyou! Ryououki 3rd Season,https://shikimori.one/animes/541-tenchi-muyou-ryououki-3rd-season
