href,title_en,page_num,title_ru
https://shikimori.one/animes/8862-ganbare-goemon-jigen-jou-no-akumu,Ganbare Goemon: Jigen Jou no Akumu,523,"Давай, Гэмон"
https://shikimori.one/animes/20199-ganbare-gonbe,Ganbare Gonbe,524,"Дерзай, Гонбэ!"
https://shikimori.one/animes/23863-ganbare-swimmy,,524,
https://shikimori.one/animes/11593-ganbare-bokura-no-hit-and-run,Ganbare! Bokura no Hit and Run,524,"Вперёд! История о том, как я добился успеха"
https://shikimori.one/animes/36506-fuwafuwa-hour-pui-pui-muu-muu,Fuwafuwa Hour: Pui Pui & Muu Muu,524,Пушистый час: Пуи-Пуи и Му-Му
https://shikimori.one/animes/39426-ganbare-ko-zou-no-koutsuu-anzen-patrol-tai,Ganbare! Ko Zou no Koutsuu Anzen Patrol-tai,524,Постарайтесь! Патрульный отряд безопасности дорожного движения слонёнка
https://shikimori.one/animes/39367-ganbare-kobo-chan-gyuunyuu,,524,
https://shikimori.one/animes/20755-ganbare-lulu-lolo,Ganbare! Lulu Lolo,524,Не жалей сил! Лулу и Лоло
https://shikimori.one/animes/26163-ganbare-lulu-lolo-2nd-season,Ganbare! Lulu Lolo 2nd Season,524,Не жалей сил! Лулу и Лоло 2
https://shikimori.one/animes/31753-ganbare-lulu-lolo-3rd-season,Ganbare! Lulu Lolo 3rd Season,524,Не жалей сил! Лулу и Лоло 3
https://shikimori.one/animes/40768-gaina-tamager,,524,
https://shikimori.one/animes/8897-ganbare-marine-kid,Ganbare! Marine Kid,524,"Вперёд, сын моря!"
https://shikimori.one/animes/38354-ganbare-memeko-chan,,524,
https://shikimori.one/animes/9886-ganbare-moudouken-serve,,524,
https://shikimori.one/animes/35351-ubasuteyama,Ubasuteyama,524,"Гора, где покинуты старые женщины"
https://shikimori.one/animes/16908-ganbare-oden-kun,Ganbare! Oden-kun,524,"Дерзай, Одэн-кун!"
https://shikimori.one/animes/10995-ganbare-nattou-san,Ganbare!! Nattou-san,524,Давай Натто-сан!
https://shikimori.one/animes/32835-ganbare-tabuchi-kun,Ganbare!! Tabuchi-kun!!,524,"Дерзай, Табучи-кун!"
https://shikimori.one/animes/35574-ganbare-tabuchi-kun-ona,Ganbare!! Tabuchi-kun!! (ONA),524,"Дерзай, Табучи-кун!"
https://shikimori.one/animes/33325-ganbare-tabuchi-kun-aa-tsuppari-jinsei,,524,
https://shikimori.one/animes/18377-ganbare-tabuchi-kun-gekitou-pennant-race,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,524,"Дерзай, Табучи-кун! Ожесточённое соревнование"
https://shikimori.one/animes/31237-ganbare-bu-next,,525,
https://shikimori.one/animes/18319-gancheopjamneun-ttorijanggun,,525,
https://shikimori.one/animes/41381-gal-gaku-hijiri-girls-square-gakuin,,525,
https://shikimori.one/animes/29503-gararin-to-gororin,Gararin to Gororin,525,Гарарин и Горорин
https://shikimori.one/animes/30362-garon,Garon,525,Защитник Гарон
https://shikimori.one/animes/3294-gasshin-sentai-mechander-robo,Gasshin Sentai Mechander Robo,525,Робот Механдер
https://shikimori.one/animes/20243-gatapishi,,525,
https://shikimori.one/animes/12451-gattai-robot-atranger,,525,
https://shikimori.one/animes/21525-geba-geba-shou-time,,525,
https://shikimori.one/animes/z8155-gegege-no-kitarou-gekitotsu-ijigen-youkai-no-daihanran,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,525,Щелкунчик Китаро: Противостояние Многоликому Ёкаю
https://shikimori.one/animes/24677-gegege-no-kitarou-kitarou-tanjou-hen,Gegege no Kitarou: Kitarou Tanjou-hen,525,Щелкунчик Китаро: Рождение
https://shikimori.one/animes/z8154-gegege-no-kitarou-saikyou-youkai-gundan-nippon-jouriku,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,525,Щелкунчик Китаро
https://shikimori.one/animes/39414-gegege-no-kitarou-tamashii-to-art,Gegege no Kitarou: Tamashii to Art,525,Щелкунчик Китаро: Искусство души
https://shikimori.one/animes/28103-gegege-no-kitarou-youkai-japan-rally-3d,Gegege no Kitarou: Youkai Japan Rally 3D,525,Щелкунчик Китаро 3D
https://shikimori.one/animes/35520-geisters-movie-hikari-no-shou,,525,
https://shikimori.one/animes/35521-geisters-movie-inochi-no-shou,,525,
https://shikimori.one/animes/34472-geki-drive,,525,
https://shikimori.one/animes/18527-gekikara-gag-gekijou-tabasco-shower,Gekikara Gag Gekijou: Tabasco Shower,525,Театр пикантного юмора: Душ из табаско
https://shikimori.one/animes/20115-gekisou-rubenkaiser,Gekisou! Rubenkaiser,525,"Мчись, Рубенкайзер!"
https://shikimori.one/animes/33823-genbaku-dome-monogatari,,525,
https://shikimori.one/animes/33389-genbanojou,Genbanojou,526,Гэмбанодзё
https://shikimori.one/animes/6271-gendai-kibunroku-kaii-monogatari,Gendai Kibunroku Kaii Monogatari,526,Страшилки нашего века
https://shikimori.one/animes/4470-gene-diver,Gene Diver,526,Генедайвер
https://shikimori.one/animes/29665-genei-toshi,Genei Toshi,526,Город-призрак
https://shikimori.one/animes/8233-genji,Genji,526,Гэндзи
https://shikimori.one/animes/39272-genji-fantasy-neko-ga-hikaru-genji-ni-koi-wo-shita,Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,526,"Фантазия Гэндзи: Кошка, влюбившаяся в Гэндзи Хикару"
https://shikimori.one/animes/30061-genki-bakuhatsu-ganbaruger-hyakka,Genki Bakuhatsu Ganbaruger: Hyakka,526,Энергетическая бомба Гамбаругер: Рекап
https://shikimori.one/animes/25609-genki-genki-non-tan,,526,
https://shikimori.one/animes/25611-genki-genki-non-tan-2004,,526,
https://shikimori.one/animes/25615-genki-genki-non-tan-2006,,526,
https://shikimori.one/animes/25617-genki-genki-non-tan-deka-deka-arigatou,,526,
https://shikimori.one/animes/37255-genki-genki-non-tan-obake-mura-meiro,,526,
https://shikimori.one/animes/25619-genki-genki-non-tan-spoon-tan-tan-tan,,526,
https://shikimori.one/animes/38567-ii-ne-israel-saki-to-noriko-no-shimai-ryokou,,526,
https://shikimori.one/animes/25613-genki-genki-non-tan-utaou-christmas,,526,
https://shikimori.one/animes/10540-genki-ekoda-chan,Genki!! Ekoda-chan,526,"Умираю, Экода-тян!"
https://shikimori.one/animes/36743-genki-kun-no-christmas-tokyo-eki,Genki-kun no Christmas @ Tokyo-eki,526,Рождество Гэнки на станции Токио
https://shikimori.one/animes/36744-genki-kun-no-oshougatsu-tokyo-eki,Genki-kun no Oshougatsu @ Tokyo-eki,526,Новый год Гэнки на станции Токио
https://shikimori.one/animes/27921-genkichi-jiisan-to-kogitsune,,526,
https://shikimori.one/animes/2691-gensei-shugoshin-p-hyoro-ikka,Gensei Shugoshin P-hyoro Ikka,526,Клан Пиёро
https://shikimori.one/animes/30042-geori-eui-mubeopja,Geori-eui Mubeopja,527,Уличный боец
https://shikimori.one/animes/35577-gerotan,,527,
https://shikimori.one/animes/38877-get-back-on-the-hill,Get Back on the Hill,527,Вернись на холм
https://shikimori.one/animes/9351-geunyeoneun-yeppeotda,Geunyeoneun Yeppeotda,527,Жизнь — клёвая штука
https://shikimori.one/animes/10882-ghost-messenger,Ghost Messenger,527,Призрачный посланник
https://shikimori.one/animes/30278-ghost-messenger-movie,Ghost Messenger Movie,527,Призрачный посланник (2014)
https://shikimori.one/animes/38348-gift,Gift±,527,Дар ±
https://shikimori.one/animes/39664-gifu-no-tatekayoko,,527,
https://shikimori.one/animes/19501-giga-tribe,,527,
https://shikimori.one/animes/26283-gin-no-rousokutate,,527,
https://shikimori.one/animes/9391-ginga-hyouryuu-vifam-13,Ginga Hyouryuu Vifam 13,527,Космический бродяга Вифам 13
https://shikimori.one/animes/9387-ginga-hyouryuu-vifam-recaps,Ginga Hyouryuu Vifam Recaps,527,Космический бродяга Вифам: Рекапы
https://shikimori.one/animes/14067-ginga-hyouryuu-vifam-chicago-super-police-13,Ginga Hyouryuu Vifam: Chicago Super Police 13,527,Космический бродяга Вифам: Чикагская суперполиция 13
https://shikimori.one/animes/4244-ginga-shippuu-sasuraiger,Ginga Shippuu Sasuraiger,527,Галактический Вихрь Сасурайгер
https://shikimori.one/animes/30481-ginga-tetsudou-999-for-planetarium,Ginga Tetsudou 999 for Planetarium,527,«Галактический экспресс 999» для планетария
https://shikimori.one/animes/30483-ginga-tetsudou-999-akai-hoshi-betelgeuze-inochi-no-kagayaki,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,527,Галактический экспресс 999: Красная звезда Галактики
https://shikimori.one/animes/10118-ginga-tetsudou-999-jikuu-wo-koeta-energy-no-tabi,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,527,Галактический экспресс 999 ONA-2
https://shikimori.one/animes/27651-ginga-tetsudou-999-niji-no-michishirube,Ginga Tetsudou 999: Niji no Michishirube,527,Галактический экспресс 999: Радужный столб
https://shikimori.one/animes/29716-ginga-tetsudou-999-shounen-no-tabidachi-to-wakare,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,527,Галактический экспресс 999: Отъезд и прощание мальчика
https://shikimori.one/animes/33717-ginga-tetsudou-no-yoru-fantasy-railroad-in-the-stars-special,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,527,Ночь на Галактической железной дороге: Фантастическая дорога в звёздах — Спешл
https://shikimori.one/animes/37550-gingirl,Gingirl,528,Серебряная девочка
https://shikimori.one/animes/39514-giniro-no-kami-no-agito-pilot,Giniro no Kami no Agito Pilot,528,Исток: Пилотный выпуск
https://shikimori.one/animes/39117-girls-jockey,Girls Jockey,528,Девушки-жокеи
https://shikimori.one/animes/34701-girls-battle-aloe-megumi,,528,
https://shikimori.one/animes/23661-glass-no-chikyuu-wo-sukue-unico-special,Glass no Chikyuu wo Sukue Unico Special,528,Юнико: Спасая нашу хрупкую Землю
https://shikimori.one/animes/27621-glass-no-kamen-desu-ga-to-z,,528,
https://shikimori.one/animes/34336-glass-no-kamen-desu-ga-to-z-specials,,528,
https://shikimori.one/animes/33501-go-go-smile-anime,Go Go Smile Anime,528,Друзья-зверушки
https://shikimori.one/animes/23245-go-go-toraemon,,528,
https://shikimori.one/animes/19169-go-go-kadendanshi,Go! Go! Kadendanshi,528,Приключения бытовой техники
https://shikimori.one/animes/23857-go-go-kadendanshi-2nd-season,Go! Go! Kadendanshi 2nd Season,528,Приключения бытовой техники 2
https://shikimori.one/animes/29497-go-go-veggie-tan,,528,
https://shikimori.one/animes/34527-go-chan-moko-to-chinjuu-no-mori-no-nakama-tachi,Go-chan.: Moko to Chinjuu no Mori no Nakama-tachi,528,Го-чан. Лесные друзья Моко
https://shikimori.one/animes/37267-go-chan-moko-to-koori-no-ue-no-yakusoku,Go-chan.: Moko to Koori no Ue no Yakusoku,528,Го-чан. Обещание Моко на льду
https://shikimori.one/animes/23107-go-go-tamagotchi,GO-GO Tamagotchi!,528,"ВПЕРЁД-ВПЕРЁД, Тамагочи!"
https://shikimori.one/animes/29918-go-hiki-no-kozaru-tachi,Go-hiki no Kozaru-tachi,528,Пять обезьянок
https://shikimori.one/animes/20703-goannai-shimasu-another-world-e,,528,
https://shikimori.one/animes/16746-goesu-daejeonjaeng,Goesu Daejeonjaeng,528,Война великих монстров
https://shikimori.one/animes/31692-gogulyeoui-jeolm-eun-musadeul,Gogulyeoui Jeolm-eun Musadeul,528,Юные воины Когурё
https://shikimori.one/animes/36151-gohan-suki,Gohan Suki,528,Люблю рис
https://shikimori.one/animes/26267-goi-sensei-to-tarou,Goi-sensei to Tarou,529,Учитель Гои и Таро
https://shikimori.one/animes/34205-gj8man,,529,
https://shikimori.one/animes/35749-goichi-jiisan,Goichi Jiisan,529,Старик Гоичи
https://shikimori.one/animes/36543-gj8man-soushuuhen,,529,
https://shikimori.one/animes/40299-gokiburi-chan,Gokiburi-chan,529,Таракан-тян
https://shikimori.one/animes/30796-gokudou-sakaba-denden-gokudou-daisensou-gaiden,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,529,Якудза-апокалипсис
https://shikimori.one/animes/23815-gokuu-no-daibouken-pilot,Gokuu no Daibouken Pilot,529,Похождения Гоку: Пилотный выпуск
https://shikimori.one/animes/7177-gokyoudai-monogatari,Gokyoudai Monogatari,529,Истории братца
https://shikimori.one/animes/16778-gold-pencil-and-alien-boy,,529,
https://shikimori.one/animes/41298-go-for-2020,,529,
https://shikimori.one/animes/10323-golden-kids,Golden★Kids,529,Золотые дети
https://shikimori.one/animes/29924-goman-hiki,Goman-hiki,529,Пятьдесят тысяч животных
https://shikimori.one/animes/36310-gomen-ne-chitchi,,529,
https://shikimori.one/animes/40367-go-go-atom,Go! Go! Atom,529,Вперёд! Вперёд! Атом
https://shikimori.one/animes/26105-gomen-ne-mii-chan,"Gomen ne, Mii-chan",529,"Прости, Ми-тян"
https://shikimori.one/animes/30410-gon-2nd-season,Gon 2nd Season,529,Гон 2
https://shikimori.one/animes/9535-gongitsune,Gongitsune,529,Лисёнок Гон
https://shikimori.one/animes/37752-gonglyong-mecard,Gonglyong Mecard,529,Дино-Мекард
https://shikimori.one/animes/16780-gongnyong-baengmannyeon-ttori,Gongnyong Baengmannyeon Ttori,529,Ттори и тиранозавр
https://shikimori.one/animes/31699-good-morning-doronjo,Good Morning!!! Doronjo,529,Доброе утро!!! Дорондзё
https://shikimori.one/animes/31699-good-morning-doronjo,Good Morning!!! Doronjo,530,Доброе утро!!! Дорондзё
https://shikimori.one/animes/40474-googuri-googuri,,530,
https://shikimori.one/animes/37801-gori-papa-ikka-no-nougyou-wa-omoshiroi,Gori Papa Ikka no Nougyou wa Omoshiroi,530,Увлекательное сельское хозяйство семьи Гори Папа
https://shikimori.one/animes/24093-gorillaman,Gorillaman,530,Человек-горилла
https://shikimori.one/animes/7781-gothicmade-hana-no-utame,Gothicmade: Hana no Utame,530,Готикмэйд: Цветочная Утамэ
https://shikimori.one/animes/7551-gowapper-5-gordam,Gowapper 5 Gordam,530,Говаппер 5 Годам
https://shikimori.one/animes/5477-gozonji-gekkou-kamen-kun,Gozonji! Gekkou Kamen-kun,530,Снова малыш Лунная Маска
https://shikimori.one/animes/41117-gozonji-kakuza-tousan,,530,
https://shikimori.one/animes/27521-gra-p-rodeo,Gra-P & Rodeo,530,ГураПи и Родео
https://shikimori.one/animes/22669-gohan-kaijuu-pap,Gohan Kaijuu Pap,530,"Пап, чудище из риса"
https://shikimori.one/animes/33290-gra-p-rodeo-ii,Gra-P & Rodeo II,530,ГураП и Родео 2
https://shikimori.one/animes/32834-gra-p-rodeo-band-wo-p,Gra-P & Rodeo: Band wo P,530,ГураПи и Родео: Группа «П»
https://shikimori.one/animes/36641-grand-marche-no-meikyuu,Grand Marche no Meikyuu,530,Лабиринт Гран Марш
https://shikimori.one/animes/30106-graphillion-kazoeage-oneesan-wo-sukue,,530,
https://shikimori.one/animes/30602-great-hunt,Great Hunt,530,Великая охота
https://shikimori.one/animes/16027-greek-roman-sinhwa-olympus-guardian,Greek Roman Sinhwa: Olympus Guardian,530,Греческие и римские мифы: Страж Олимпа
https://shikimori.one/animes/9501-greek-roman-sinhwa-olympus-guardian-movie,Greek Roman Sinhwa: Olympus Guardian (Movie),530,Страж Олимпа
https://shikimori.one/animes/38874-green-red,Green Red,530,Зелёно-красный
https://shikimori.one/animes/19457-green-saver,,530,
https://shikimori.one/animes/9388-ginga-hyouryuu-vifam-atsumatta-13-nin,Ginga Hyouryuu Vifam: Atsumatta 13-nin,530,Космический бродяга Вифам
https://shikimori.one/animes/35084-grimm-douwa-anime-series,,531,
https://shikimori.one/animes/19751-gu-gu-ganmo-movie,,531,
https://shikimori.one/animes/38689-guan-hai-ce,Guan Hai Ce,531,Вид на море
https://shikimori.one/animes/33706-gui-bao-baoxiao-chuang-yuzhou,,531,
https://shikimori.one/animes/11995-guilstein,Guilstein,531,Гилштейн
https://shikimori.one/animes/37857-guilty-gear-x,,531,
https://shikimori.one/animes/31510-guitar,Guitar,531,Гитара
https://shikimori.one/animes/10270-gun-dou-musashi-recap,Gun-dou Musashi Recap,531,Мураши Гандо: Рекап
https://shikimori.one/animes/18521-gunbare-game-tengoku-the-game-paradise-2,,531,
https://shikimori.one/animes/40890-gundam-g-no-reconguista-movie-ii-bellri-gekishin,Gundam: G no Reconguista Movie II - Bellri Gekishin,531,Гандам: Возвращение на G — Фильм 2
https://shikimori.one/animes/24053-gunners,Gunners,531,Артиллеристы
https://shikimori.one/animes/8195-guru-guru-town-hanamaru-kun,Guru Guru Town Hanamaru-kun,531,Ханамару из города Гуру-Гуру
https://shikimori.one/animes/26089-gutchonpa-omoshiro-hanashi,,531,
https://shikimori.one/animes/35167-guupa-ouji-no-koutsuu-anzen-mamorou-wo-yakusoku,,531,
https://shikimori.one/animes/7109-gyouten-ningen-batsealer,Gyouten Ningen Batsealer,531,Удивительный пират
https://shikimori.one/animes/39182-h-or-cafe,,531,
https://shikimori.one/animes/39161-habatake-pii-tan,,531,
https://shikimori.one/animes/39147-hachidori-no-hito-shizuku-watashi-ni-dekiru-koto,,531,
https://shikimori.one/animes/35091-hachigatsu-kokonoka-nagasaki,Hachigatsu Kokonoka Nagasaki,531,C 8 на 9 августа в Нагасаки
https://shikimori.one/animes/30979-hachikadzuki-hime,Hachikadzuki-hime,531,Горшок с принцессой
https://shikimori.one/animes/18353-hadakya-no-otonosama,,532,
https://shikimori.one/animes/30046-hadashi-neko,,532,
https://shikimori.one/animes/16752-haedori-daemoheom,Haedori Daemoheom,532,Приключение Хэдоля
https://shikimori.one/animes/26289-hage,Hage,532,Лысый
https://shikimori.one/animes/26295-haha-uzura,,532,
https://shikimori.one/animes/38931-green-co-op-cms,Green Co-Op CMs,532,Зелёный кооператив
https://shikimori.one/animes/33474-haha-wo-tazunete-sanzenri-movie,Haha wo Tazunete Sanzenri (Movie),532,3000 миль в поисках матери
https://shikimori.one/animes/35494-haha-wo-tazunete-sanzenri-special,Haha wo Tazunete Sanzenri (Special),532,3000 миль в поисках матери: Спешл
https://shikimori.one/animes/23585-haha-wo-tazunete-sanzenri-specials,Haha wo Tazunete Sanzenri Specials,532,3000 миль в поисках матери: Спешлы
https://shikimori.one/animes/39373-hai-akko-desu-minna-no-koutsuu-anzen,Hai! Akko Desu: Minna no Koutsuu Anzen,532,Салют! Я — Акко: Безопасность дорожного движения
https://shikimori.one/animes/39851-haishin-yuusha,Haishin Yuusha,532,Храбрые блогеры
https://shikimori.one/animes/39464-haitoku-pistols-no-kinkyuu-kaigi,Haitoku Pistols no Kinkyuu Kaigi?,532,Экстренное собрание в «Haitoku Pistols»
https://shikimori.one/animes/35165-hajime-ni-oboeru-koutsuu-anzen,,532,
https://shikimori.one/animes/8763-hajime-ningen-gyatoruz,Hajime Ningen Gyatoruz,532,Первый человек Гиатрус
https://shikimori.one/animes/10246-hajimete-no-christmas,Hajimete no Christmas,532,Моё первое Рождество
https://shikimori.one/animes/33335-hajimete-no-eigo-nippon-mukashibanashi,Hajimete no Eigo: Nippon Mukashibanashi,532,Сказки на ночь: Мир японских сказок
https://shikimori.one/animes/33349-hajimete-no-eigo-sekai-meisaku-douwa,Hajimete no Eigo: Sekai Meisaku Douwa,532,Сказки на ночь: Мир классических сказок
https://shikimori.one/animes/18937-hakken-taiken-daisuki-shimajirou,,532,
https://shikimori.one/animes/35274-hakkiri-kotowarou-yuukai-sare-nai-zo,,532,
https://shikimori.one/animes/37336-hakodate-musical,,532,
https://shikimori.one/animes/37336-hakodate-musical,,533,
https://shikimori.one/animes/29972-hakuchuu-meikyuu,,533,
https://shikimori.one/animes/19495-hakusai-anime,,533,
https://shikimori.one/animes/31255-hakusai-anime-bangai-hen,,533,
https://shikimori.one/animes/11673-hal-no-fue,Hal no Fue,533,Флейта Хала
https://shikimori.one/animes/35452-hamidashi-corocoro,,533,
https://shikimori.one/animes/29507-hamster-sam,Hamster Sam,533,Хомяк Сэм
https://shikimori.one/animes/19463-hamuko-mairu,,533,
https://shikimori.one/animes/39676-han-hua-ri-ji,Han Hua Ri Ji,533,Инкубационный дневник
https://shikimori.one/animes/40164-hana-2006,,533,
https://shikimori.one/animes/25095-hana-ichi-monme-ova,,533,
https://shikimori.one/animes/17223-hana-no-asukagumi-2-lonely-cats-battle-royale,,533,
https://shikimori.one/animes/20239-hana-no-kakarichou,Hana no Kakarichou,533,Счастливый начальник отдела
https://shikimori.one/animes/9862-hana-no-mahoutsukai-mary-bell-phoenix-no-kagi,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,533,Фея цветов Мэри Белл
https://shikimori.one/animes/20873-hana-no-zundamaru,Hana no Zundamaru,533,Зундамару
https://shikimori.one/animes/22953-hana-no-zundamaru-junk,,533,
https://shikimori.one/animes/34226-hana-saki-yama,,533,
https://shikimori.one/animes/23709-hana-to-shounen,,533,
https://shikimori.one/animes/17263-hanakappa-movie-hanasake-pakkaan-chou-no-kuni-no-daibouken,Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,533,Ханакаппа
https://shikimori.one/animes/30927-hanakappa-no-koutsuu-anzen-cake-wo-momomete-migi-hidari-migi,,533,
https://shikimori.one/animes/30927-hanakappa-no-koutsuu-anzen-cake-wo-momomete-migi-hidari-migi,,534,
https://shikimori.one/animes/26341-hanamaru-koutsuu-anzen,,534,
https://shikimori.one/animes/9811-hanasaka-tenshi-tenten-kun,Hanasaka Tenshi Tenten-kun,534,Цветочный ангел Тэн-Тэн
https://shikimori.one/animes/23651-hanawa-hekonai-kappa-matsuri,,534,
https://shikimori.one/animes/29271-hangyodon-no-007-2-doctor-sunday-arawaru-no-maki,,534,
https://shikimori.one/animes/22563-hangyodon-no-hadaka-no-ou-sama,,534,
https://shikimori.one/animes/40983-hakushon-daimaou-2020,Hakushon Daimaou 2020,534,Джинн Хакусён 2020
https://shikimori.one/animes/29273-hangyodon-no-parallel-daisakusen-hana-no-oedo-wa-oosawagi,,534,
https://shikimori.one/animes/29267-hangyodon-no-parallel-daisakusen-kyouryuu-oukoku-wa-oosawagi,,534,
https://shikimori.one/animes/29269-hangyodon-no-parallel-daisakusen-mirai-sekai-wa-oosawagi,,534,
https://shikimori.one/animes/34831-hanitarou-desu,,534,
https://shikimori.one/animes/38861-hannyashingyou,Hannyashingyou,534,Мудрость сердца
https://shikimori.one/animes/39611-hametarou,Hametarou,534,Хамэтаро
https://shikimori.one/animes/28575-hanshin-awaji-daishinsai-ni-manabu-boku-wa-ano-hi-wo-wasurenai,,534,
https://shikimori.one/animes/12643-happening-star,,534,
https://shikimori.one/animes/30861-happy-bogeys,Happy Bogeys,534,Счастливые пугала
https://shikimori.one/animes/36097-happy-forest,Happy Forest,534,Счастливый лес
https://shikimori.one/animes/30411-happy-jozy,Happy Jozy,534,Счастливый Джордж
https://shikimori.one/animes/11389-happy-kappy-recap,Happy Kappy Recap,534,Счастливая Каппи: Рекап
https://shikimori.one/animes/35297-happy-seven-the-tv-manga-chibi-chara-moshimo-gekijou,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,534,Счастливая семёрка: Тиби-театр
https://shikimori.one/animes/11545-happyakuyachou-hyouri-kewaishi,Happyakuyachou Hyouri Kewaishi,535,Район 108
https://shikimori.one/animes/15913-happy-lucky-bikkuriman,,535,
https://shikimori.one/animes/28759-harbor-tale,,535,
https://shikimori.one/animes/24877-hare-tokidoki-buta,Hare Tokidoki Buta,535,Токийская хрюшка
https://shikimori.one/animes/39260-hare-tokidoki-buta-no-jishin-youjin-nikki,,535,
https://shikimori.one/animes/39261-hare-tokidoki-buta-no-koutsuu-anzen,,535,
https://shikimori.one/animes/39263-hare-tokidoki-buta-noriyasu-kun-no-hi-no-youjin,,535,
https://shikimori.one/animes/39262-hare-tokidoki-buta-noriyasu-kun-no-koutsuu-anzen,,535,
https://shikimori.one/animes/8336-hanakappa,Hanakappa,535,Ханакаппа
https://shikimori.one/animes/17667-harisu-no-kaze,Harisu no Kaze,535,Вихрь Гарриса
https://shikimori.one/animes/9807-harley-spiny,Harley Spiny,535,Ёжик Гарри
https://shikimori.one/animes/31583-haruko-no-bouken,Haruko no Bouken,535,Приключения Харуко
https://shikimori.one/animes/34841-haruniwa-ie-no-3-nin-me,,535,
https://shikimori.one/animes/34704-hashi-no-ue-no-ookami,,535,
https://shikimori.one/animes/35021-hashire-john,Hashire John,535,"Беги, Джон"
https://shikimori.one/animes/35497-hashire-melos,Hashire Melos,535,"Беги, Мелос!"
https://shikimori.one/animes/29499-hasu-no-yousei-bonyo-bonyo,,535,
https://shikimori.one/animes/38097-hatachi-no-ryouma-with-kurofune-kun,,535,
https://shikimori.one/animes/3251-hatara-kids-mai-ham-gumi,Hatara Kids Mai Ham Gumi,535,Работяги Хомячки
https://shikimori.one/animes/10539-hato-no-oyome-san,Hato no Oyome-san,535,Голубь невесты
https://shikimori.one/animes/36670-hatoya,,536,
https://shikimori.one/animes/38008-hawaiian-conu,Hawaiian Conu,536,Гавайский Кону
https://shikimori.one/animes/10603-hayabusa-back-to-the-earth,Hayabusa: Back to the Earth,536,Хаябуса: Возвращение на Землю
https://shikimori.one/animes/10602-hayabusa-back-to-the-earth-kikan,Hayabusa: Back to the Earth - Kikan,536,Хаябуса: Возвращение на Землю 2
https://shikimori.one/animes/10623-hayan-ma-eum-baeggu,Hayan Ma-eum Baeggu,536,Белое сердце Бэкгу
https://shikimori.one/animes/36671-hayashi-fusai,,536,
https://shikimori.one/animes/5930-hayou-no-tsurugi-shikkoku-no-mashou,Hayou no Tsurugi: Shikkoku no Mashou,536,Меч разрушитель
https://shikimori.one/animes/23015-hazedon,Hazedon,536,Главный шутник
https://shikimori.one/animes/27693-heart-cocktail,Heart Cocktail,536,Любовный коктейль 
https://shikimori.one/animes/21121-heart-cocktail-again,Heart Cocktail Again,536,Любовный коктейль: Снова
https://shikimori.one/animes/10964-heavy,Heavy,536,Тяжеловес
https://shikimori.one/animes/34510-hei-mao-jing-zhang,Hei Mao Jing Zhang,536,Детектив Чёрный кот
https://shikimori.one/animes/34511-hei-mao-jing-zhang-1992,Hei Mao Jing Zhang (1992),536,Детектив Чёрный кот (1992)
https://shikimori.one/animes/28749-heijoukyou-yasukerashi-miyako,,536,
https://shikimori.one/animes/2750-heisei-inu-monogatari-bow-movie,Heisei Inu Monogatari Bow Movie,536,Современные собачьи истории
https://shikimori.one/animes/37667-heisei-matsue-kaidan,,536,
https://shikimori.one/animes/35140-heisei-matsue-kaidan-ayashi,,536,
https://shikimori.one/animes/24257-heisei-no-cinderella-kiko-sama-monogatari,Heisei no Cinderella: Kiko-sama Monogatari,536,Золушка эпохи Хэйсэй: История Кико
https://shikimori.one/animes/18389-heisei-policemen,,536,
https://shikimori.one/animes/19961-heisei-tensai-bakabon,Heisei Tensai Bakabon,536,Гениальный Бакабон: Хэйсэй
https://shikimori.one/animes/35105-helen-to-tomoni-anne-sullivan,,537,
https://shikimori.one/animes/24465-heli-tako-puu-chan,,537,
https://shikimori.one/animes/41531-hataraku-saibou-black,Hataraku Saibou Black,537,Клетки за работой: Тёмная сторона ONA
https://shikimori.one/animes/37942-hello-cocomong,Hello Cocomong,537,"Привет, Кокомон"
https://shikimori.one/animes/37944-hello-cocomong-2,Hello Cocomong 2,537,"Привет, Кокомон 2"
https://shikimori.one/animes/35920-hello-jadoo,Hello Jadoo,537,"Привет, Джаду!"
https://shikimori.one/animes/18587-hello-kitty-no-alps-no-shoujo-heidi-ii-klara-to-no-deai,,537,
https://shikimori.one/animes/22455-hello-kitty-no-circus-ga-yatte-kita,Hello Kitty no Circus ga Yatte Kita,537,"Привет, Китти и друзья: Цирк приходит в город"
https://shikimori.one/animes/22457-hello-kitty-no-fushigi-na-mizuumi,,537,
https://shikimori.one/animes/29535-hello-kitty-no-hajimete-no-christmas-cake,,537,
